session_id,user_id,page_views,session_duration,bounce_rate,device_type,browser,os,traffic_source,landing_page,conversion,timestamp,country
SES-00013461,USER-04695,38,1625,0.387,Mobile,Safari,Windows,Organic,/products,False,2025-12-30 05:29:18.043070,UK
SES-00013462,USER-01409,8,944,0.075,Mobile,Edge,MacOS,Paid,/contact,False,2026-01-10 23:29:18.043075,Japan
SES-00013463,USER-02472,49,2266,0.03,Desktop,Edge,iOS,Referral,/products,False,2025-12-16 00:29:18.043079,India
SES-00013464,USER-02336,18,1036,0.129,Desktop,Chrome,MacOS,Referral,/home,False,2026-01-01 20:29:18.043083,Japan
SES-00013465,USER-00310,46,2467,0.257,Mobile,Chrome,Windows,Social,/about,False,2026-01-03 13:29:18.043088,Germany
SES-00013466,USER-01841,41,51,0.381,Mobile,Firefox,Android,Referral,/about,False,2026-01-09 23:29:18.043092,Japan
SES-00013467,USER-02506,43,2571,0.37,Desktop,Firefox,Linux,Direct,/about,False,2026-01-05 01:29:18.043097,UK
SES-00013468,USER-02780,33,2060,0.919,Desktop,Edge,Linux,Referral,/contact,False,2025-12-26 03:29:18.043101,Germany
SES-00013469,USER-03904,35,737,0.787,Desktop,Safari,iOS,Paid,/home,False,2025-12-30 08:29:18.043106,Germany
SES-00013470,USER-02712,5,3493,0.014,Desktop,Firefox,Linux,Organic,/home,True,2025-12-20 07:29:18.043110,Japan
SES-00013471,USER-04597,22,2351,0.627,Mobile,Firefox,Windows,Referral,/products,False,2025-12-16 03:29:18.043115,Germany
SES-00013472,USER-00837,9,1617,0.368,Desktop,Chrome,Linux,Referral,/about,False,2025-12-28 04:29:18.043119,USA
SES-00013473,USER-02556,45,2673,0.527,Mobile,Safari,Android,Paid,/contact,False,2026-01-07 19:29:18.043123,France
SES-00013474,USER-03342,35,1632,0.523,Mobile,Safari,Android,Direct,/blog,False,2025-12-19 21:29:18.043128,USA
SES-00013475,USER-02840,13,3135,0.994,Desktop,Firefox,Linux,Paid,/about,True,2026-01-13 01:29:18.043132,USA
SES-00013476,USER-00468,2,1817,0.768,Desktop,Firefox,Android,Paid,/home,False,2025-12-18 05:29:18.043137,USA
SES-00013477,USER-02995,30,1000,0.003,Desktop,Chrome,iOS,Social,/home,False,2026-01-10 09:29:18.043141,UK
SES-00013478,USER-04639,28,1974,0.839,Desktop,Edge,iOS,Referral,/products,False,2025-12-29 13:29:18.043146,USA
SES-00013479,USER-01493,11,803,0.84,Mobile,Firefox,MacOS,Direct,/contact,False,2025-12-20 15:29:18.043152,Canada
SES-00013480,USER-02032,33,1997,0.283,Tablet,Safari,Linux,Social,/contact,True,2026-01-02 12:29:18.043157,USA
SES-00013481,USER-00173,30,1733,0.037,Desktop,Chrome,MacOS,Organic,/contact,True,2025-12-19 20:29:18.043161,USA
SES-00013482,USER-02748,45,3287,0.703,Desktop,Chrome,Windows,Direct,/blog,False,2026-01-08 01:29:18.043168,USA
SES-00013483,USER-03867,6,670,0.218,Mobile,Safari,MacOS,Referral,/products,False,2025-12-26 15:29:18.043172,Germany
SES-00013484,USER-03385,43,1089,0.749,Desktop,Chrome,iOS,Direct,/home,False,2025-12-28 10:29:18.043177,India
SES-00013485,USER-02087,5,2250,0.555,Mobile,Edge,iOS,Referral,/contact,True,2026-01-11 15:29:18.043181,France
SES-00013486,USER-04546,9,2006,0.116,Desktop,Chrome,iOS,Organic,/products,False,2026-01-07 07:29:18.043186,Germany
SES-00013487,USER-02207,35,208,0.89,Desktop,Chrome,iOS,Social,/products,False,2025-12-28 16:29:18.043190,Germany
SES-00013488,USER-00821,33,3147,0.751,Mobile,Firefox,Linux,Referral,/blog,True,2025-12-29 02:29:18.043195,Japan
SES-00013489,USER-02903,19,1294,0.125,Mobile,Chrome,Windows,Paid,/home,True,2026-01-10 03:29:18.043199,France
SES-00013490,USER-02258,26,687,0.731,Mobile,Firefox,Linux,Referral,/contact,True,2026-01-06 19:29:18.043204,India
SES-00013491,USER-02150,22,1667,0.916,Mobile,Chrome,MacOS,Direct,/home,False,2025-12-22 07:29:18.043208,UK
SES-00013492,USER-02489,12,2466,0.567,Mobile,Edge,Linux,Social,/about,False,2026-01-03 14:29:18.043212,USA
SES-00013493,USER-01741,45,400,0.181,Desktop,Firefox,iOS,Organic,/contact,False,2025-12-18 11:29:18.043217,France
SES-00013494,USER-04964,24,1133,0.619,Desktop,Edge,Android,Organic,/home,False,2025-12-19 00:29:18.043221,France
SES-00013495,USER-02918,2,3092,0.024,Desktop,Edge,iOS,Organic,/blog,False,2025-12-25 01:29:18.043226,Germany
SES-00013496,USER-04774,6,2789,0.648,Desktop,Firefox,Windows,Referral,/home,False,2026-01-09 00:29:18.043230,France
SES-00013497,USER-00721,2,2716,0.411,Mobile,Edge,Linux,Referral,/home,False,2026-01-01 00:29:18.043235,Canada
SES-00013498,USER-01620,37,3042,0.898,Mobile,Chrome,Windows,Social,/blog,False,2026-01-02 06:29:18.043239,Canada
SES-00013499,USER-02618,6,1154,0.142,Desktop,Chrome,Linux,Referral,/contact,False,2025-12-28 01:29:18.043244,Germany
SES-00013500,USER-02539,8,841,0.13,Desktop,Edge,Android,Direct,/blog,False,2025-12-21 19:29:18.043248,UK
SES-00013501,USER-03331,34,184,0.648,Mobile,Edge,Linux,Social,/products,False,2026-01-09 06:29:18.043252,Japan
SES-00013502,USER-04407,42,3508,0.143,Mobile,Edge,iOS,Direct,/contact,False,2025-12-19 14:29:18.043257,USA
SES-00013503,USER-00445,4,1986,0.96,Desktop,Safari,iOS,Organic,/contact,True,2026-01-13 04:29:18.043261,Japan
SES-00013504,USER-01754,10,2466,0.465,Desktop,Chrome,Linux,Organic,/contact,False,2025-12-15 18:29:18.043266,Japan
SES-00013505,USER-00064,14,3472,0.061,Mobile,Firefox,MacOS,Direct,/products,False,2025-12-20 18:29:18.043270,Canada
SES-00013506,USER-03430,23,3136,0.432,Desktop,Safari,Windows,Organic,/blog,True,2025-12-22 01:29:18.043275,USA
SES-00013507,USER-01615,25,268,0.231,Mobile,Edge,Linux,Social,/blog,False,2025-12-17 23:29:18.043279,USA
SES-00013508,USER-01375,45,3148,0.826,Desktop,Edge,Android,Organic,/blog,False,2026-01-03 10:29:18.043283,India
SES-00013509,USER-04659,43,1481,0.743,Mobile,Edge,iOS,Organic,/blog,False,2026-01-11 12:29:18.043288,India
SES-00013510,USER-03576,36,3361,0.031,Mobile,Edge,Android,Referral,/home,True,2026-01-08 04:29:18.043292,Germany
SES-00013511,USER-00441,22,855,0.653,Desktop,Firefox,MacOS,Organic,/blog,False,2025-12-16 18:29:18.043297,UK
SES-00013512,USER-01820,2,2657,0.626,Desktop,Chrome,iOS,Direct,/blog,False,2025-12-25 18:29:18.043301,India
SES-00013513,USER-04510,6,1691,0.602,Tablet,Edge,iOS,Direct,/products,True,2025-12-16 13:29:18.043306,UK
SES-00013514,USER-01377,40,3045,0.979,Mobile,Safari,Windows,Paid,/about,True,2026-01-08 02:29:18.043310,Germany
SES-00013515,USER-00511,49,2244,0.845,Desktop,Safari,iOS,Social,/about,False,2025-12-17 23:29:18.043315,UK
SES-00013516,USER-03872,48,2501,0.207,Mobile,Edge,iOS,Social,/home,False,2026-01-09 04:29:18.043319,Japan
SES-00013517,USER-03749,15,349,0.581,Desktop,Safari,iOS,Paid,/home,False,2026-01-12 14:29:18.043324,India
SES-00013518,USER-00663,38,1230,0.457,Mobile,Edge,Android,Organic,/about,False,2026-01-01 21:29:18.043328,India
SES-00013519,USER-04063,39,3543,0.444,Desktop,Edge,Windows,Paid,/products,False,2025-12-18 14:29:18.043333,Germany
SES-00013520,USER-02582,49,1158,0.779,Mobile,Safari,iOS,Social,/products,True,2026-01-11 22:29:18.043337,Canada
SES-00013521,USER-04299,38,3239,0.924,Desktop,Edge,MacOS,Paid,/home,False,2025-12-24 09:29:18.043344,UK
SES-00013522,USER-00803,41,140,0.404,Tablet,Edge,Windows,Direct,/blog,False,2025-12-26 03:29:18.043352,Japan
SES-00013523,USER-04760,5,2793,0.955,Mobile,Chrome,iOS,Direct,/home,False,2025-12-26 05:29:18.043359,India
SES-00013524,USER-03771,1,1197,0.434,Mobile,Safari,iOS,Social,/contact,False,2025-12-17 18:29:18.043367,USA
SES-00013525,USER-04770,1,3305,0.727,Desktop,Chrome,Windows,Organic,/contact,False,2026-01-13 12:29:18.043374,Canada
SES-00013526,USER-00599,27,1846,0.273,Mobile,Edge,Linux,Paid,/contact,False,2025-12-21 01:29:18.043385,Germany
SES-00013527,USER-00917,12,3022,0.671,Tablet,Firefox,Android,Organic,/products,False,2025-12-26 13:29:18.043393,France
SES-00013528,USER-01908,23,1534,0.949,Mobile,Safari,Android,Social,/home,False,2025-12-16 11:29:18.043401,UK
SES-00013529,USER-02005,47,339,0.251,Mobile,Firefox,Android,Social,/about,True,2026-01-01 06:29:18.043409,Japan
SES-00013530,USER-00860,36,1254,0.547,Desktop,Edge,MacOS,Direct,/contact,False,2025-12-26 23:29:18.043416,USA
SES-00013531,USER-01879,8,1356,0.008,Desktop,Edge,Windows,Referral,/home,False,2026-01-08 05:29:18.043425,India
SES-00013532,USER-00107,22,3125,0.742,Mobile,Firefox,Windows,Paid,/about,True,2026-01-09 03:29:18.043435,UK
SES-00013533,USER-03316,3,663,0.954,Mobile,Firefox,MacOS,Paid,/home,False,2025-12-19 02:29:18.043446,USA
SES-00013534,USER-03626,5,2862,0.447,Mobile,Safari,iOS,Social,/about,False,2026-01-02 01:29:18.043457,USA
SES-00013535,USER-00866,10,1330,0.466,Mobile,Chrome,Linux,Paid,/products,False,2026-01-01 12:29:18.043464,Germany
SES-00013536,USER-00056,13,3579,0.082,Desktop,Edge,Windows,Organic,/home,False,2026-01-07 17:29:18.043471,Canada
SES-00013537,USER-02729,26,543,0.016,Desktop,Edge,MacOS,Social,/contact,False,2025-12-20 19:29:18.043478,Germany
SES-00013538,USER-04513,18,2494,0.201,Desktop,Safari,MacOS,Referral,/blog,False,2025-12-24 05:29:18.043484,Canada
SES-00013539,USER-02174,25,1224,0.447,Desktop,Chrome,Linux,Referral,/about,False,2025-12-20 00:29:18.043491,USA
SES-00013540,USER-01137,4,1767,0.12,Tablet,Firefox,Linux,Paid,/products,False,2025-12-18 03:29:18.043498,UK
SES-00013541,USER-03652,23,940,0.361,Desktop,Firefox,MacOS,Social,/about,False,2026-01-11 09:29:18.043505,Germany
SES-00013542,USER-02536,3,133,0.143,Desktop,Chrome,Windows,Social,/contact,False,2026-01-05 03:29:18.043512,Canada
SES-00013543,USER-03437,38,2693,0.062,Mobile,Firefox,MacOS,Organic,/blog,False,2025-12-18 07:29:18.043518,UK
SES-00013544,USER-01376,40,3054,0.797,Mobile,Safari,Linux,Paid,/contact,False,2025-12-23 09:29:18.043525,UK
SES-00013545,USER-02453,11,2863,0.957,Mobile,Chrome,Linux,Organic,/products,False,2026-01-05 02:29:18.043533,Canada
SES-00013546,USER-00048,48,2876,0.991,Desktop,Firefox,Linux,Social,/blog,True,2025-12-20 09:29:18.043540,Canada
SES-00013547,USER-03714,26,1413,0.831,Mobile,Chrome,MacOS,Organic,/products,True,2026-01-01 13:29:18.043551,Canada
SES-00013548,USER-00077,9,877,0.868,Desktop,Firefox,iOS,Referral,/contact,False,2026-01-13 10:29:18.043563,France
SES-00013549,USER-02452,20,2841,0.024,Tablet,Firefox,iOS,Paid,/about,False,2025-12-26 14:29:18.043571,UK
SES-00013550,USER-02681,8,3294,0.033,Mobile,Safari,Linux,Social,/about,False,2025-12-20 07:29:18.043578,UK
SES-00013551,USER-04312,4,2618,0.63,Mobile,Safari,Linux,Organic,/blog,False,2025-12-19 18:29:18.043583,France
SES-00013552,USER-03070,14,283,0.373,Mobile,Safari,iOS,Social,/products,False,2026-01-08 19:29:18.043587,India
SES-00013553,USER-02279,7,3149,0.261,Mobile,Edge,Linux,Social,/about,False,2026-01-08 04:29:18.043592,USA
SES-00013554,USER-00212,33,2240,0.607,Mobile,Safari,Android,Social,/contact,False,2026-01-09 05:29:18.043596,Canada
SES-00013555,USER-04804,21,1264,0.248,Tablet,Safari,Linux,Organic,/contact,False,2025-12-29 11:29:18.043601,Germany
SES-00013556,USER-02583,21,2170,0.039,Mobile,Edge,MacOS,Referral,/products,False,2025-12-26 10:29:18.043605,Germany
SES-00013557,USER-04383,34,1544,0.27,Mobile,Chrome,iOS,Social,/about,True,2026-01-07 09:29:18.043609,Canada
SES-00013558,USER-02539,32,1307,0.529,Mobile,Safari,Linux,Paid,/home,False,2026-01-09 00:29:18.043614,Japan
SES-00013559,USER-00168,30,2692,0.735,Tablet,Edge,Android,Paid,/home,False,2026-01-08 14:29:18.043618,India
SES-00013560,USER-02393,6,3288,0.022,Desktop,Chrome,Linux,Social,/about,False,2025-12-23 20:29:18.043623,Germany
SES-00013561,USER-00531,45,685,0.715,Desktop,Edge,Linux,Social,/about,False,2025-12-18 06:29:18.043627,USA
SES-00013562,USER-01498,28,1856,0.47,Desktop,Firefox,Windows,Social,/about,True,2025-12-31 20:29:18.043632,India
SES-00013563,USER-02995,15,105,0.062,Mobile,Edge,Android,Paid,/blog,True,2025-12-25 16:29:18.043636,Germany
SES-00013564,USER-00871,17,201,0.111,Tablet,Edge,iOS,Paid,/home,False,2026-01-03 18:29:18.043640,Canada
SES-00013565,USER-00666,37,302,0.918,Desktop,Safari,iOS,Direct,/contact,False,2025-12-22 14:29:18.043649,Germany
SES-00013566,USER-00563,39,360,0.883,Desktop,Firefox,Windows,Direct,/contact,True,2025-12-24 01:29:18.043654,Germany
SES-00013567,USER-00004,21,201,0.457,Desktop,Edge,Windows,Paid,/about,False,2026-01-08 03:29:18.043658,Canada
SES-00013568,USER-03137,43,1408,0.817,Desktop,Safari,MacOS,Referral,/blog,False,2026-01-12 20:29:18.043663,France
SES-00013569,USER-01633,29,2273,0.116,Tablet,Safari,MacOS,Paid,/blog,False,2025-12-25 18:29:18.043667,France
SES-00013570,USER-00770,26,1570,0.735,Desktop,Safari,Windows,Referral,/contact,False,2025-12-22 20:29:18.043672,Germany
SES-00013571,USER-03100,6,1913,0.766,Mobile,Edge,MacOS,Social,/products,True,2026-01-05 12:29:18.043676,India
SES-00013572,USER-03245,38,1051,0.767,Mobile,Edge,iOS,Paid,/contact,False,2025-12-15 04:29:18.043723,India
SES-00013573,USER-04898,28,2690,0.511,Desktop,Firefox,Windows,Direct,/blog,False,2025-12-15 17:29:18.043730,USA
SES-00013574,USER-03535,46,2691,0.53,Mobile,Chrome,iOS,Organic,/products,False,2026-01-04 06:29:18.043735,Japan
SES-00013575,USER-01240,44,3296,0.442,Desktop,Safari,iOS,Direct,/products,False,2025-12-27 22:29:18.043740,France
SES-00013576,USER-02053,32,783,0.244,Mobile,Chrome,Windows,Social,/contact,False,2025-12-22 01:29:18.043744,Germany
SES-00013577,USER-00803,16,1140,0.629,Mobile,Edge,MacOS,Direct,/contact,False,2025-12-20 00:29:18.043749,France
SES-00013578,USER-04526,1,331,0.583,Mobile,Chrome,iOS,Organic,/about,False,2025-12-15 16:29:18.043774,UK
SES-00013579,USER-01921,6,218,0.932,Mobile,Safari,Android,Social,/blog,False,2026-01-04 06:29:18.043783,Canada
SES-00013580,USER-01601,6,3411,0.74,Desktop,Edge,Android,Direct,/about,True,2025-12-30 11:29:18.043788,India
SES-00013581,USER-03047,12,1597,0.893,Desktop,Firefox,iOS,Organic,/home,False,2025-12-31 06:29:18.043793,Germany
SES-00013582,USER-02130,32,3021,0.355,Mobile,Firefox,iOS,Organic,/blog,False,2026-01-12 20:29:18.043797,Canada
SES-00013583,USER-00097,19,2104,0.193,Desktop,Edge,Windows,Direct,/home,True,2026-01-06 14:29:18.043802,UK
SES-00013584,USER-01288,15,654,0.434,Desktop,Safari,Windows,Direct,/about,False,2025-12-17 21:29:18.043806,Japan
SES-00013585,USER-04031,30,946,0.441,Desktop,Firefox,Android,Organic,/contact,True,2026-01-06 13:29:18.043811,India
SES-00013586,USER-00354,7,2345,0.236,Mobile,Firefox,Android,Social,/contact,True,2025-12-30 09:29:18.043815,UK
SES-00013587,USER-00668,28,3582,0.883,Desktop,Edge,iOS,Social,/home,False,2025-12-22 21:29:18.043820,Canada
SES-00013588,USER-01176,1,2183,0.655,Desktop,Chrome,Linux,Referral,/contact,False,2026-01-07 05:29:18.043824,Canada
SES-00013589,USER-02718,44,1796,0.677,Mobile,Safari,Linux,Paid,/blog,False,2025-12-28 21:29:18.043829,France
SES-00013590,USER-04118,12,3254,0.178,Desktop,Safari,Linux,Organic,/blog,False,2025-12-31 21:29:18.043833,Japan
SES-00013591,USER-01888,2,1088,0.761,Desktop,Safari,MacOS,Direct,/contact,False,2025-12-22 17:29:18.043838,India
SES-00013592,USER-00449,10,1236,0.087,Desktop,Chrome,Linux,Social,/contact,True,2026-01-02 00:29:18.043842,USA
SES-00013593,USER-04999,34,3048,0.785,Mobile,Firefox,iOS,Organic,/blog,False,2026-01-12 05:29:18.043847,Japan
SES-00013594,USER-00259,3,3097,0.663,Mobile,Edge,MacOS,Referral,/about,False,2026-01-01 21:29:18.043851,India
SES-00013595,USER-04718,24,1671,0.344,Desktop,Chrome,MacOS,Organic,/products,False,2026-01-07 01:29:18.043856,France
SES-00013596,USER-03808,22,3252,0.429,Mobile,Edge,MacOS,Organic,/blog,False,2025-12-28 05:29:18.043860,India
SES-00013597,USER-03692,8,2816,0.894,Desktop,Firefox,MacOS,Referral,/contact,False,2026-01-04 01:29:18.043865,USA
SES-00013598,USER-02856,17,597,0.633,Desktop,Safari,iOS,Direct,/about,True,2026-01-09 04:29:18.043869,Germany
SES-00013599,USER-01206,44,1697,0.164,Mobile,Firefox,Windows,Paid,/home,False,2025-12-24 02:29:18.043874,Canada
SES-00013600,USER-02328,27,3272,0.713,Tablet,Chrome,Linux,Organic,/contact,False,2025-12-31 14:29:18.043878,Germany
SES-00013601,USER-03867,6,652,0.071,Desktop,Edge,iOS,Referral,/products,False,2025-12-19 02:29:18.043883,UK
SES-00013602,USER-01656,35,889,0.352,Tablet,Chrome,Windows,Social,/home,False,2025-12-26 04:29:18.043887,UK
SES-00013603,USER-01107,32,736,0.827,Mobile,Edge,Windows,Organic,/products,False,2025-12-15 09:29:18.043892,France
SES-00013604,USER-01132,7,1910,0.813,Desktop,Safari,Linux,Referral,/products,False,2025-12-22 08:29:18.043896,Germany
SES-00013605,USER-01237,25,3335,0.973,Desktop,Chrome,iOS,Social,/home,False,2026-01-10 22:29:18.043901,France
SES-00013606,USER-01309,45,1629,0.297,Desktop,Chrome,MacOS,Social,/about,False,2025-12-18 15:29:18.043905,Germany
SES-00013607,USER-03281,9,3433,0.883,Mobile,Edge,Linux,Direct,/blog,False,2025-12-16 03:29:18.043910,France
SES-00013608,USER-03432,34,2684,0.817,Desktop,Edge,Linux,Paid,/about,False,2026-01-04 22:29:18.043914,Canada
SES-00013609,USER-04426,32,608,0.652,Desktop,Edge,Windows,Organic,/contact,True,2026-01-06 20:29:18.043918,India
SES-00013610,USER-03522,8,113,0.724,Tablet,Chrome,iOS,Paid,/blog,False,2025-12-26 04:29:18.043923,India
SES-00013611,USER-00764,48,1596,0.217,Desktop,Firefox,Linux,Paid,/contact,False,2025-12-21 01:29:18.043927,UK
SES-00013612,USER-01200,12,519,0.907,Mobile,Edge,Linux,Referral,/about,False,2025-12-24 04:29:18.043932,India
SES-00013613,USER-03052,40,1065,0.292,Desktop,Firefox,MacOS,Social,/contact,True,2025-12-21 19:29:18.043936,India
SES-00013614,USER-04090,45,394,0.162,Desktop,Chrome,Android,Social,/home,True,2026-01-03 12:29:18.043941,UK
SES-00013615,USER-02928,33,1892,0.066,Mobile,Edge,Android,Organic,/blog,False,2025-12-20 02:29:18.043945,France
SES-00013616,USER-00554,11,1963,0.872,Desktop,Chrome,Linux,Referral,/products,False,2025-12-26 06:29:18.043950,Germany
SES-00013617,USER-02524,32,1743,0.345,Mobile,Firefox,Linux,Organic,/products,False,2025-12-22 11:29:18.043954,India
SES-00013618,USER-01244,8,2769,0.982,Mobile,Edge,Windows,Referral,/home,False,2026-01-09 06:29:18.043959,India
SES-00013619,USER-04254,19,2469,0.306,Mobile,Safari,Linux,Direct,/contact,False,2025-12-24 01:29:18.043963,India
SES-00013620,USER-00492,46,950,0.145,Tablet,Edge,Windows,Referral,/contact,False,2026-01-11 12:29:18.043968,France
SES-00013621,USER-00126,22,2693,0.102,Desktop,Safari,Windows,Social,/about,False,2026-01-09 07:29:18.043972,India
SES-00013622,USER-04314,13,1997,0.9,Desktop,Firefox,MacOS,Social,/contact,False,2026-01-02 19:29:18.043977,India
SES-00013623,USER-04872,5,424,0.378,Mobile,Firefox,Android,Referral,/home,False,2025-12-28 05:29:18.043981,UK
SES-00013624,USER-00416,19,23,0.364,Mobile,Safari,iOS,Organic,/blog,False,2026-01-08 00:29:18.043986,Canada
SES-00013625,USER-01868,24,2987,0.059,Mobile,Edge,Windows,Paid,/contact,False,2026-01-13 01:29:18.043990,Canada
SES-00013626,USER-01778,20,2669,0.958,Mobile,Edge,Windows,Direct,/home,True,2026-01-05 23:29:18.043995,Germany
SES-00013627,USER-02124,44,2952,0.901,Desktop,Edge,iOS,Organic,/home,False,2025-12-26 22:29:18.044000,USA
SES-00013628,USER-01103,7,1165,0.175,Desktop,Chrome,Windows,Social,/products,False,2025-12-15 00:29:18.044004,USA
SES-00013629,USER-01003,33,2901,0.309,Mobile,Edge,Linux,Organic,/home,False,2025-12-20 07:29:18.044009,USA
SES-00013630,USER-01198,3,3233,0.079,Desktop,Firefox,MacOS,Social,/home,False,2026-01-11 08:29:18.044013,France
SES-00013631,USER-03901,14,2777,0.336,Mobile,Safari,Windows,Referral,/blog,False,2026-01-13 19:29:18.044018,France
SES-00013632,USER-01945,20,131,0.327,Desktop,Safari,iOS,Paid,/blog,False,2026-01-12 01:29:18.044022,USA
SES-00013633,USER-03661,31,2822,0.932,Desktop,Safari,Windows,Direct,/home,True,2025-12-30 18:29:18.044027,Canada
SES-00013634,USER-02644,20,2626,0.872,Desktop,Chrome,Linux,Paid,/blog,False,2026-01-13 06:29:18.044031,India
SES-00013635,USER-01557,11,1873,0.576,Mobile,Edge,Windows,Paid,/blog,False,2025-12-29 09:29:18.044036,India
SES-00013636,USER-03999,40,2232,0.581,Desktop,Safari,Linux,Social,/home,False,2025-12-31 23:29:18.044040,Japan
SES-00013637,USER-04116,31,3397,0.852,Mobile,Safari,iOS,Paid,/blog,False,2026-01-12 22:29:18.044045,UK
SES-00013638,USER-03123,32,3514,0.147,Tablet,Firefox,Windows,Social,/blog,False,2026-01-08 22:29:18.044050,India
SES-00013639,USER-01414,16,2896,0.407,Desktop,Safari,Android,Paid,/products,False,2025-12-30 02:29:18.044054,USA
SES-00013640,USER-00700,42,2648,0.153,Mobile,Edge,iOS,Referral,/about,False,2026-01-09 03:29:18.044059,Germany
SES-00013641,USER-01912,16,1104,0.925,Tablet,Firefox,Linux,Direct,/blog,False,2026-01-09 06:29:18.044063,Canada
SES-00013642,USER-04126,43,1485,0.86,Mobile,Firefox,Windows,Social,/home,False,2026-01-04 17:29:18.044068,India
SES-00013643,USER-04560,3,3167,0.643,Desktop,Edge,Android,Referral,/contact,True,2026-01-11 11:29:18.044072,India
SES-00013644,USER-03285,5,2163,0.318,Desktop,Firefox,Windows,Social,/products,False,2025-12-19 10:29:18.044077,Germany
SES-00013645,USER-03826,22,2231,0.937,Tablet,Chrome,Windows,Social,/products,False,2026-01-09 17:29:18.044081,France
SES-00013646,USER-02803,28,996,0.903,Mobile,Safari,iOS,Direct,/home,True,2026-01-08 12:29:18.044086,India
SES-00013647,USER-04174,13,1682,0.072,Desktop,Chrome,iOS,Referral,/blog,False,2025-12-29 10:29:18.044090,USA
SES-00013648,USER-01991,4,3499,0.37,Desktop,Chrome,Android,Paid,/contact,True,2025-12-31 17:29:18.044095,France
SES-00013649,USER-02760,3,1138,0.151,Mobile,Firefox,Linux,Paid,/home,False,2026-01-13 13:29:18.044102,UK
SES-00013650,USER-00495,31,3290,0.89,Mobile,Safari,Android,Direct,/home,False,2026-01-10 02:29:18.044106,USA
SES-00013651,USER-00905,45,792,0.238,Desktop,Firefox,Android,Social,/about,False,2026-01-01 23:29:18.044111,USA
SES-00013652,USER-01771,21,3306,0.984,Desktop,Chrome,iOS,Organic,/about,False,2026-01-01 06:29:18.044115,Canada
SES-00013653,USER-00932,26,1519,0.969,Desktop,Chrome,Android,Social,/contact,True,2026-01-01 21:29:18.044120,UK
SES-00013654,USER-04146,25,2888,0.994,Tablet,Safari,Windows,Paid,/blog,False,2025-12-21 13:29:18.044125,India
SES-00013655,USER-02849,22,2987,0.295,Mobile,Edge,Windows,Organic,/contact,False,2026-01-11 15:29:18.044129,UK
SES-00013656,USER-01320,2,2194,0.957,Desktop,Firefox,Windows,Social,/home,False,2025-12-16 06:29:18.044134,Japan
SES-00013657,USER-03761,40,2699,0.17,Desktop,Edge,Android,Direct,/products,False,2025-12-31 12:29:18.044138,Germany
SES-00013658,USER-02242,9,1372,0.607,Tablet,Chrome,iOS,Organic,/products,False,2026-01-12 22:29:18.044143,Canada
SES-00013659,USER-02578,4,545,0.859,Mobile,Edge,MacOS,Referral,/home,False,2025-12-18 07:29:18.044147,India
SES-00013660,USER-03496,47,38,0.89,Mobile,Firefox,iOS,Direct,/about,False,2025-12-17 07:29:18.044152,USA
SES-00013661,USER-03833,22,2229,0.739,Desktop,Firefox,iOS,Paid,/about,False,2025-12-26 13:29:18.044156,Japan
SES-00013662,USER-02352,37,1146,0.699,Desktop,Safari,Windows,Referral,/home,False,2025-12-28 17:29:18.044161,France
SES-00013663,USER-04588,24,1819,0.637,Desktop,Safari,Windows,Organic,/blog,True,2026-01-04 21:29:18.044165,France
SES-00013664,USER-00876,30,3272,0.382,Mobile,Firefox,Windows,Paid,/about,False,2026-01-12 09:29:18.044170,France
SES-00013665,USER-00618,32,2075,0.6,Tablet,Safari,MacOS,Organic,/contact,False,2026-01-06 16:29:18.044174,India
SES-00013666,USER-01900,38,3236,0.368,Mobile,Chrome,Windows,Social,/contact,False,2025-12-24 12:29:18.044179,India
SES-00013667,USER-04274,12,462,0.423,Mobile,Firefox,Linux,Direct,/products,True,2026-01-03 13:29:18.044183,India
SES-00013668,USER-02302,25,1500,0.69,Desktop,Firefox,Android,Paid,/products,False,2026-01-12 20:29:18.044188,Canada
SES-00013669,USER-00685,10,3013,0.802,Desktop,Firefox,Windows,Organic,/about,False,2025-12-31 08:29:18.044193,Japan
SES-00013670,USER-04033,8,956,0.419,Desktop,Safari,Android,Referral,/blog,False,2025-12-20 01:29:18.044197,USA
SES-00013671,USER-01187,34,2693,0.382,Mobile,Firefox,Linux,Organic,/about,False,2025-12-16 15:29:18.044202,France
SES-00013672,USER-02983,45,262,0.024,Mobile,Firefox,MacOS,Social,/products,False,2025-12-18 19:29:18.044206,Germany
SES-00013673,USER-04012,4,969,0.908,Tablet,Edge,iOS,Social,/contact,False,2026-01-09 11:29:18.044211,France
SES-00013674,USER-04551,17,1276,0.894,Desktop,Chrome,MacOS,Referral,/about,False,2025-12-21 06:29:18.044215,Japan
SES-00013675,USER-01729,10,2456,0.461,Tablet,Chrome,Linux,Social,/home,False,2026-01-01 15:29:18.044220,Germany
SES-00013676,USER-02368,37,703,0.37,Mobile,Edge,Windows,Direct,/about,False,2026-01-06 07:29:18.044224,USA
SES-00013677,USER-03578,29,3035,0.468,Desktop,Chrome,Linux,Social,/products,False,2025-12-23 19:29:18.044229,UK
SES-00013678,USER-03143,18,1475,0.153,Desktop,Chrome,MacOS,Paid,/products,False,2026-01-10 07:29:18.044233,France
SES-00013679,USER-00262,23,2610,0.503,Tablet,Safari,Linux,Direct,/about,False,2025-12-19 12:29:18.044238,Canada
