device_id,sensor_type,location,floor,reading_value,unit,timestamp,battery_level,signal_strength,status
IOT-094,Temperature,Building C,10,32.72,Boolean,2026-01-01 07:29:17.615599,66,-37,Active
IOT-019,Humidity,Warehouse,9,34.52,Celsius,2026-01-02 07:29:17.615604,56,-90,Active
IOT-073,Temperature,Building A,3,36.0,Pascal,2025-12-31 01:29:17.615608,47,-38,Active
IOT-057,Motion,Building A,5,62.35,Percent,2025-12-24 04:29:17.615613,70,-76,Active
IOT-092,Motion,Building B,1,32.48,Pascal,2026-01-04 08:29:17.615617,66,-70,Active
IOT-060,Temperature,Warehouse,1,50.09,Boolean,2026-01-06 09:29:17.615622,43,-69,Active
IOT-056,Pressure,Warehouse,10,29.73,Celsius,2025-12-16 14:29:17.615626,89,-59,Active
IOT-025,Humidity,Building C,5,71.69,Boolean,2025-12-29 18:29:17.615630,66,-65,Active
IOT-004,Motion,Building B,1,63.34,Boolean,2025-12-26 09:29:17.615635,96,-78,Active
IOT-052,Motion,Building C,7,68.44,Percent,2026-01-13 08:29:17.615639,96,-86,Active
IOT-007,Temperature,Building C,10,97.23,Celsius,2026-01-02 08:29:17.615644,17,-77,Active
IOT-068,Pressure,Building A,8,48.94,Boolean,2025-12-31 10:29:17.615648,82,-37,Active
IOT-087,Pressure,Building A,10,33.32,Pascal,2026-01-10 13:29:17.615653,35,-36,Active
IOT-070,Pressure,Building B,2,99.9,Pascal,2025-12-28 19:29:17.615657,82,-87,Warning
IOT-045,Temperature,Building C,3,19.94,Percent,2025-12-15 11:29:17.615662,18,-50,Active
IOT-009,Temperature,Warehouse,10,83.88,Celsius,2025-12-15 05:29:17.615666,93,-51,Active
IOT-009,Humidity,Warehouse,8,28.79,Celsius,2025-12-27 08:29:17.615671,14,-83,Active
IOT-085,Motion,Building A,1,71.51,Boolean,2025-12-23 07:29:17.615675,66,-82,Active
IOT-003,Motion,Building C,9,55.27,Boolean,2025-12-28 09:29:17.615679,87,-60,Active
IOT-077,Temperature,Building A,5,86.32,Percent,2025-12-30 06:29:17.615725,98,-88,Active
IOT-063,Motion,Building A,10,77.14,Pascal,2025-12-26 15:29:17.615730,27,-64,Active
IOT-082,Humidity,Building B,1,29.65,Pascal,2025-12-19 02:29:17.615735,54,-82,Active
IOT-095,Temperature,Building C,10,71.55,Percent,2025-12-16 17:29:17.615739,32,-62,Active
IOT-093,Motion,Building A,8,33.45,Boolean,2025-12-29 16:29:17.615744,24,-57,Active
IOT-002,Pressure,Building C,9,29.39,Pascal,2026-01-04 02:29:17.615748,85,-62,Active
IOT-031,Temperature,Building C,9,22.15,Percent,2025-12-15 01:29:17.615772,26,-44,Active
IOT-038,Motion,Building C,9,24.66,Boolean,2025-12-30 09:29:17.615782,32,-81,Active
IOT-007,Motion,Warehouse,6,74.83,Celsius,2025-12-15 01:29:17.615786,68,-78,Warning
IOT-010,Humidity,Building A,7,99.33,Boolean,2026-01-07 18:29:17.615791,70,-90,Active
IOT-077,Humidity,Building C,7,72.44,Pascal,2025-12-24 14:29:17.615796,91,-51,Active
IOT-059,Pressure,Building B,4,75.22,Percent,2026-01-01 04:29:17.615800,67,-77,Error
IOT-001,Pressure,Building B,3,81.53,Percent,2025-12-21 21:29:17.615805,35,-59,Active
IOT-037,Pressure,Building A,9,90.57,Pascal,2026-01-08 23:29:17.615809,58,-75,Active
IOT-025,Humidity,Building B,3,37.76,Percent,2025-12-20 13:29:17.615814,57,-35,Active
IOT-094,Motion,Warehouse,3,66.39,Percent,2026-01-13 18:29:17.615818,89,-65,Active
IOT-066,Temperature,Building B,4,33.41,Percent,2025-12-21 19:29:17.615822,21,-36,Active
IOT-088,Temperature,Building A,10,59.68,Celsius,2025-12-14 23:29:17.615827,41,-58,Active
IOT-076,Humidity,Building C,10,32.74,Percent,2026-01-12 15:29:17.615831,68,-60,Active
IOT-005,Humidity,Warehouse,10,20.44,Boolean,2025-12-23 02:29:17.615836,31,-83,Active
IOT-056,Humidity,Building A,3,22.5,Percent,2025-12-20 01:29:17.615840,61,-31,Active
IOT-079,Humidity,Building A,2,97.99,Boolean,2025-12-29 14:29:17.615845,31,-66,Error
IOT-042,Temperature,Building B,5,15.51,Boolean,2025-12-27 16:29:17.615849,97,-58,Warning
IOT-064,Pressure,Building A,1,73.66,Celsius,2025-12-16 10:29:17.615854,49,-61,Error
IOT-049,Temperature,Building C,1,90.42,Pascal,2026-01-12 10:29:17.615858,71,-90,Active
IOT-046,Humidity,Building A,6,48.46,Percent,2025-12-22 13:29:17.615863,65,-90,Active
IOT-071,Pressure,Building A,4,75.19,Percent,2025-12-29 05:29:17.615867,29,-64,Active
IOT-002,Temperature,Building C,8,44.66,Boolean,2025-12-28 00:29:17.615874,53,-87,Active
IOT-067,Humidity,Building A,1,59.96,Celsius,2025-12-22 02:29:17.615878,22,-54,Active
IOT-004,Humidity,Building C,10,94.53,Percent,2025-12-19 08:29:17.615883,78,-67,Active
IOT-062,Motion,Building C,5,18.6,Celsius,2026-01-08 11:29:17.615887,91,-47,Active
IOT-080,Motion,Building B,6,37.71,Boolean,2026-01-10 16:29:17.615891,85,-67,Active
IOT-027,Humidity,Building A,5,24.01,Celsius,2025-12-22 11:29:17.615896,39,-85,Active
IOT-086,Temperature,Warehouse,10,57.15,Celsius,2025-12-24 18:29:17.615900,74,-52,Active
IOT-067,Motion,Warehouse,6,80.49,Pascal,2025-12-23 07:29:17.615905,65,-90,Active
IOT-017,Temperature,Building C,3,98.01,Pascal,2025-12-27 09:29:17.615909,24,-62,Active
IOT-086,Temperature,Building A,9,28.21,Boolean,2026-01-12 02:29:17.615914,92,-67,Active
IOT-052,Motion,Building B,7,18.73,Boolean,2026-01-10 22:29:17.615918,14,-78,Warning
IOT-071,Humidity,Building B,10,26.76,Boolean,2025-12-19 06:29:17.615922,89,-63,Active
IOT-057,Motion,Building B,1,97.34,Boolean,2025-12-31 19:29:17.615927,15,-76,Active
IOT-030,Temperature,Building C,5,42.21,Celsius,2025-12-16 02:29:17.615931,70,-60,Warning
IOT-072,Pressure,Building B,10,37.71,Boolean,2026-01-08 10:29:17.615936,83,-69,Warning
IOT-083,Motion,Warehouse,1,77.48,Celsius,2025-12-24 11:29:17.615940,25,-79,Active
IOT-071,Pressure,Building A,3,25.26,Pascal,2026-01-08 12:29:17.615944,78,-74,Active
IOT-065,Humidity,Building A,6,44.67,Boolean,2026-01-03 17:29:17.615949,63,-65,Active
IOT-016,Motion,Warehouse,2,27.31,Pascal,2026-01-04 10:29:17.615953,74,-78,Active
IOT-095,Pressure,Building C,5,97.82,Percent,2026-01-05 02:29:17.615958,78,-38,Active
IOT-027,Humidity,Building A,7,39.24,Percent,2025-12-17 00:29:17.615962,21,-50,Active
IOT-074,Temperature,Building C,9,37.88,Celsius,2025-12-29 19:29:17.615967,47,-46,Active
IOT-098,Humidity,Building B,1,68.92,Pascal,2025-12-18 04:29:17.615971,29,-74,Active
IOT-047,Humidity,Building C,7,16.41,Pascal,2025-12-19 06:29:17.615975,81,-65,Active
IOT-014,Temperature,Warehouse,8,70.55,Percent,2025-12-27 19:29:17.615980,17,-40,Active
IOT-002,Humidity,Building C,3,53.58,Boolean,2025-12-19 17:29:17.615984,80,-63,Active
IOT-039,Motion,Building A,2,30.65,Celsius,2025-12-28 17:29:17.615989,53,-53,Active
IOT-055,Humidity,Building A,8,56.34,Boolean,2025-12-21 14:29:17.615993,60,-41,Active
IOT-086,Pressure,Building B,7,99.91,Pascal,2026-01-13 11:29:17.615997,92,-49,Active
IOT-026,Humidity,Building A,1,86.3,Pascal,2025-12-24 21:29:17.616002,34,-49,Active
IOT-044,Pressure,Warehouse,2,97.8,Pascal,2026-01-13 03:29:17.616006,88,-59,Active
IOT-069,Humidity,Warehouse,4,93.72,Celsius,2026-01-04 05:29:17.616011,69,-70,Active
IOT-038,Motion,Building A,3,84.74,Celsius,2026-01-02 12:29:17.616015,64,-44,Active
IOT-080,Temperature,Building A,2,43.45,Pascal,2026-01-13 15:29:17.616020,74,-82,Error
IOT-012,Temperature,Building A,5,77.04,Celsius,2026-01-13 18:29:17.616024,98,-54,Active
IOT-017,Pressure,Building A,6,48.28,Boolean,2026-01-07 17:29:17.616029,94,-75,Active
IOT-025,Humidity,Building B,6,51.51,Percent,2026-01-08 14:29:17.616033,73,-40,Active
IOT-064,Humidity,Building B,7,89.24,Percent,2026-01-12 05:29:17.616038,32,-86,Active
IOT-088,Motion,Building B,6,32.44,Percent,2025-12-20 09:29:17.616042,38,-53,Active
IOT-011,Humidity,Building B,6,40.21,Celsius,2025-12-28 16:29:17.616047,99,-82,Active
IOT-018,Pressure,Building B,8,94.09,Percent,2025-12-25 17:29:17.616051,55,-85,Active
IOT-036,Pressure,Building A,5,74.47,Pascal,2026-01-07 20:29:17.616056,86,-76,Active
IOT-003,Motion,Building C,5,20.52,Pascal,2025-12-25 07:29:17.616060,13,-73,Active
IOT-083,Pressure,Building B,7,25.34,Celsius,2025-12-16 08:29:17.616064,83,-86,Active
IOT-070,Pressure,Building C,10,64.26,Percent,2025-12-29 04:29:17.616069,48,-31,Active
IOT-087,Motion,Building B,7,82.89,Celsius,2025-12-24 23:29:17.616073,29,-50,Active
IOT-071,Pressure,Building C,3,82.39,Boolean,2025-12-20 01:29:17.616078,47,-81,Active
IOT-009,Pressure,Building A,1,51.12,Boolean,2025-12-21 17:29:17.616082,86,-48,Active
IOT-066,Temperature,Building A,5,36.97,Boolean,2026-01-12 03:29:17.616086,43,-75,Active
IOT-047,Motion,Warehouse,10,81.96,Celsius,2025-12-14 22:29:17.616091,84,-46,Active
IOT-050,Temperature,Building A,4,95.25,Boolean,2026-01-11 20:29:17.616095,36,-64,Active
IOT-064,Humidity,Warehouse,1,52.75,Boolean,2026-01-04 07:29:17.616099,16,-42,Active
IOT-047,Motion,Building C,5,26.67,Celsius,2026-01-02 09:29:17.616104,24,-51,Active
IOT-075,Humidity,Building B,6,66.83,Pascal,2025-12-24 05:29:17.616108,71,-38,Active
IOT-067,Pressure,Building A,7,21.09,Celsius,2025-12-18 06:29:17.616113,64,-68,Warning
IOT-042,Temperature,Warehouse,10,66.98,Pascal,2026-01-01 21:29:17.616117,84,-63,Active
IOT-049,Pressure,Building C,9,29.7,Boolean,2026-01-04 18:29:17.616121,11,-80,Active
IOT-030,Temperature,Building B,4,58.86,Celsius,2026-01-12 16:29:17.616126,20,-87,Active
IOT-008,Temperature,Building A,1,68.17,Percent,2025-12-15 09:29:17.616130,55,-87,Active
IOT-037,Temperature,Building B,4,52.97,Pascal,2026-01-12 13:29:17.616135,64,-75,Active
IOT-085,Temperature,Building B,7,85.32,Celsius,2026-01-10 19:29:17.616139,34,-35,Active
IOT-008,Pressure,Building A,1,46.85,Percent,2026-01-03 13:29:17.616146,65,-63,Active
IOT-063,Pressure,Warehouse,9,28.18,Celsius,2026-01-09 23:29:17.616150,88,-62,Active
IOT-011,Pressure,Building A,6,54.43,Percent,2026-01-05 01:29:17.616155,75,-34,Active
IOT-058,Temperature,Warehouse,10,96.9,Pascal,2026-01-10 05:29:17.616159,31,-46,Active
IOT-034,Humidity,Warehouse,8,89.82,Pascal,2026-01-07 20:29:17.616164,83,-33,Active
IOT-039,Pressure,Building B,6,41.44,Celsius,2025-12-24 19:29:17.616168,79,-74,Error
IOT-016,Pressure,Warehouse,7,35.63,Boolean,2025-12-26 06:29:17.616172,41,-85,Active
IOT-071,Motion,Warehouse,3,56.08,Celsius,2026-01-02 01:29:17.616177,68,-46,Warning
IOT-004,Humidity,Building A,8,70.69,Celsius,2025-12-15 00:29:17.616181,86,-73,Active
IOT-096,Pressure,Warehouse,5,93.77,Percent,2025-12-31 01:29:17.616186,41,-78,Active
IOT-046,Pressure,Building A,7,67.13,Boolean,2026-01-10 10:29:17.616190,11,-49,Error
IOT-022,Motion,Building A,7,86.07,Pascal,2026-01-03 04:29:17.616195,22,-31,Warning
IOT-071,Temperature,Building C,6,74.17,Celsius,2026-01-02 18:29:17.616199,80,-56,Active
IOT-013,Humidity,Warehouse,3,23.63,Percent,2025-12-31 04:29:17.616204,68,-66,Active
IOT-082,Humidity,Building A,1,90.8,Percent,2026-01-01 18:29:17.616208,41,-36,Active
IOT-042,Motion,Building A,6,31.96,Pascal,2025-12-28 15:29:17.616212,38,-56,Active
IOT-034,Humidity,Building B,9,46.16,Boolean,2026-01-02 12:29:17.616217,48,-49,Active
IOT-013,Pressure,Warehouse,2,86.42,Pascal,2025-12-21 02:29:17.616221,62,-80,Error
IOT-098,Humidity,Warehouse,2,98.23,Boolean,2025-12-26 22:29:17.616226,51,-79,Active
IOT-029,Motion,Building B,10,41.4,Celsius,2025-12-16 03:29:17.616230,84,-38,Active
IOT-047,Temperature,Building A,1,47.57,Pascal,2026-01-09 17:29:17.616234,85,-37,Active
IOT-069,Motion,Building B,1,56.28,Celsius,2025-12-20 19:29:17.616239,61,-53,Active
IOT-095,Humidity,Building C,2,57.33,Pascal,2025-12-28 12:29:17.616243,36,-59,Error
IOT-011,Motion,Building A,1,78.78,Boolean,2026-01-08 10:29:17.616248,39,-77,Active
IOT-063,Motion,Warehouse,6,84.46,Boolean,2026-01-08 16:29:17.616252,10,-66,Error
IOT-051,Humidity,Building B,5,99.24,Percent,2026-01-12 21:29:17.616257,99,-58,Active
IOT-060,Temperature,Building B,8,83.36,Pascal,2026-01-06 01:29:17.616262,69,-43,Active
IOT-047,Pressure,Building A,10,40.48,Percent,2026-01-11 01:29:17.616266,17,-31,Active
IOT-004,Motion,Building B,7,45.44,Percent,2025-12-26 01:29:17.616271,13,-57,Active
IOT-007,Temperature,Building B,4,67.53,Percent,2026-01-11 23:29:17.616275,70,-48,Active
IOT-087,Temperature,Warehouse,9,73.36,Celsius,2026-01-02 03:29:17.616280,66,-52,Active
IOT-031,Motion,Building B,4,22.65,Percent,2025-12-18 09:29:17.616284,85,-32,Active
IOT-081,Humidity,Building A,9,44.21,Boolean,2025-12-15 16:29:17.616289,90,-55,Active
IOT-074,Humidity,Building A,4,32.23,Celsius,2025-12-20 15:29:17.616293,46,-85,Active
IOT-086,Motion,Building B,2,58.17,Percent,2025-12-21 13:29:17.616297,27,-34,Active
IOT-030,Humidity,Building B,2,29.34,Percent,2025-12-31 17:29:17.616302,95,-50,Active
IOT-029,Humidity,Warehouse,6,64.36,Celsius,2025-12-30 15:29:17.616306,57,-87,Warning
IOT-081,Temperature,Building B,6,54.72,Pascal,2025-12-25 22:29:17.616311,21,-84,Active
IOT-043,Pressure,Building A,7,49.33,Boolean,2025-12-27 16:29:17.616315,50,-56,Active
IOT-085,Pressure,Building B,7,70.16,Celsius,2025-12-28 06:29:17.616319,44,-72,Active
IOT-022,Humidity,Building B,3,50.39,Percent,2025-12-30 10:29:17.616324,86,-60,Active
IOT-048,Humidity,Building B,10,48.94,Boolean,2026-01-05 21:29:17.616328,99,-71,Error
IOT-048,Motion,Building C,7,70.35,Boolean,2025-12-26 08:29:17.616333,43,-70,Active
IOT-057,Humidity,Building C,9,19.87,Celsius,2026-01-01 16:29:17.616337,86,-66,Active
IOT-022,Motion,Building B,9,51.76,Celsius,2025-12-25 07:29:17.616342,57,-79,Active
IOT-027,Pressure,Building B,7,31.61,Boolean,2026-01-03 07:29:17.616346,76,-57,Active
IOT-087,Temperature,Building C,4,18.28,Pascal,2026-01-10 01:29:17.616350,68,-74,Active
IOT-063,Motion,Warehouse,8,17.95,Celsius,2025-12-21 03:29:17.616355,70,-48,Active
IOT-004,Temperature,Building B,2,29.25,Pascal,2026-01-07 19:29:17.616359,47,-59,Warning
IOT-090,Pressure,Building B,8,51.88,Celsius,2026-01-02 21:29:17.616364,68,-90,Active
IOT-081,Temperature,Warehouse,3,63.17,Celsius,2025-12-19 14:29:17.616368,65,-76,Active
IOT-003,Pressure,Building A,5,82.65,Pascal,2025-12-15 09:29:17.616373,14,-90,Warning
IOT-081,Temperature,Building C,3,66.65,Pascal,2025-12-15 23:29:17.616377,32,-66,Active
IOT-040,Temperature,Building C,6,59.2,Celsius,2026-01-10 09:29:17.616381,80,-84,Active
IOT-083,Humidity,Warehouse,6,18.09,Pascal,2025-12-17 17:29:17.616386,40,-57,Active
IOT-082,Pressure,Building C,8,40.32,Celsius,2026-01-11 13:29:17.616390,19,-47,Active
IOT-028,Motion,Building A,1,73.84,Boolean,2025-12-29 02:29:17.616395,56,-85,Active
IOT-015,Pressure,Building A,5,37.99,Boolean,2025-12-16 07:29:17.616399,34,-53,Active
IOT-051,Humidity,Building C,5,65.52,Boolean,2026-01-05 09:29:17.616404,59,-55,Active
IOT-026,Motion,Building A,9,66.33,Celsius,2025-12-16 20:29:17.616408,15,-90,Active
IOT-035,Humidity,Building A,10,40.94,Pascal,2025-12-18 18:29:17.616412,47,-76,Warning
IOT-080,Pressure,Building A,4,63.59,Percent,2026-01-06 09:29:17.616417,46,-78,Active
IOT-015,Pressure,Building B,6,24.69,Percent,2025-12-26 17:29:17.616421,97,-70,Warning
IOT-005,Humidity,Warehouse,10,76.79,Percent,2025-12-30 21:29:17.616426,63,-78,Active
IOT-046,Motion,Building C,7,16.91,Percent,2025-12-20 23:29:17.616430,44,-51,Active
IOT-024,Pressure,Building B,3,18.0,Boolean,2026-01-07 08:29:17.616434,46,-74,Active
IOT-002,Humidity,Building C,6,88.97,Pascal,2026-01-05 18:29:17.616439,11,-74,Active
IOT-059,Pressure,Warehouse,3,64.32,Celsius,2025-12-23 10:29:17.616443,88,-79,Active
IOT-036,Humidity,Building A,6,28.85,Boolean,2026-01-07 01:29:17.616448,53,-57,Active
IOT-045,Pressure,Building C,1,66.14,Boolean,2025-12-21 23:29:17.616452,74,-52,Active
IOT-095,Pressure,Building C,9,46.44,Percent,2026-01-12 10:29:17.616457,98,-51,Active
IOT-094,Temperature,Building B,6,37.94,Celsius,2025-12-17 15:29:17.616461,19,-80,Active
IOT-076,Motion,Building B,6,83.96,Boolean,2025-12-25 08:29:17.616465,78,-77,Active
IOT-037,Pressure,Building A,4,55.57,Pascal,2025-12-16 18:29:17.616470,70,-76,Active
IOT-057,Motion,Warehouse,5,39.95,Pascal,2025-12-23 17:29:17.616474,91,-68,Active
IOT-085,Humidity,Building A,4,95.21,Percent,2026-01-13 06:29:17.616479,98,-87,Active
IOT-012,Temperature,Building B,6,29.03,Boolean,2026-01-03 14:29:17.616483,11,-58,Active
IOT-035,Humidity,Building C,7,27.07,Celsius,2025-12-28 16:29:17.616488,40,-66,Warning
IOT-022,Motion,Building C,1,23.27,Pascal,2026-01-03 22:29:17.616492,41,-46,Active
IOT-072,Humidity,Warehouse,3,25.58,Percent,2025-12-19 01:29:17.616497,30,-50,Active
IOT-091,Humidity,Building A,2,36.49,Celsius,2026-01-08 20:29:17.616501,91,-69,Warning
IOT-027,Humidity,Building A,5,74.37,Boolean,2026-01-09 03:29:17.616505,18,-59,Active
IOT-007,Motion,Building A,8,72.11,Percent,2026-01-05 02:29:17.616510,96,-90,Active
IOT-003,Pressure,Building C,5,79.89,Boolean,2026-01-03 18:29:17.616514,47,-67,Active
IOT-004,Humidity,Warehouse,9,63.92,Celsius,2026-01-03 10:29:17.616519,96,-38,Active
IOT-088,Motion,Building C,1,56.87,Boolean,2026-01-04 06:29:17.616523,25,-84,Active
IOT-008,Temperature,Warehouse,6,51.71,Celsius,2025-12-18 00:29:17.616528,65,-48,Active
IOT-045,Temperature,Warehouse,3,89.34,Boolean,2025-12-17 11:29:17.616532,24,-34,Active
IOT-077,Motion,Building A,2,44.2,Boolean,2026-01-03 17:29:17.616537,33,-54,Active
IOT-073,Humidity,Building C,4,90.78,Celsius,2026-01-09 11:29:17.616541,61,-85,Active
IOT-020,Pressure,Building C,3,38.42,Pascal,2026-01-03 00:29:17.616549,47,-76,Active
IOT-084,Temperature,Warehouse,9,28.37,Percent,2026-01-04 03:29:17.616553,89,-38,Active
IOT-005,Pressure,Building C,9,36.69,Celsius,2026-01-13 17:29:17.616558,52,-57,Active
IOT-046,Motion,Warehouse,8,57.42,Celsius,2026-01-05 20:29:17.616562,94,-90,Active
IOT-069,Temperature,Building C,7,93.7,Percent,2026-01-11 22:29:17.616567,35,-52,Active
IOT-035,Humidity,Building C,10,30.07,Boolean,2026-01-05 16:29:17.616571,67,-40,Active
IOT-065,Temperature,Warehouse,3,64.29,Pascal,2026-01-08 00:29:17.616575,54,-83,Active
IOT-015,Humidity,Building C,3,33.51,Percent,2026-01-10 16:29:17.616580,44,-56,Active
IOT-017,Pressure,Building A,7,72.6,Celsius,2025-12-30 08:29:17.616584,54,-79,Active
IOT-076,Temperature,Building A,4,54.53,Celsius,2026-01-06 22:29:17.616589,35,-45,Warning
IOT-046,Motion,Building B,8,77.35,Percent,2025-12-17 00:29:17.616593,76,-67,Active
IOT-061,Temperature,Warehouse,1,87.77,Boolean,2026-01-10 19:29:17.616597,35,-90,Error
IOT-043,Humidity,Building A,1,43.45,Percent,2025-12-20 08:29:17.616602,16,-78,Active
IOT-079,Pressure,Building B,7,94.75,Pascal,2025-12-28 00:29:17.616606,32,-54,Active
IOT-078,Motion,Warehouse,9,54.82,Celsius,2025-12-27 17:29:17.616611,64,-76,Active
IOT-091,Humidity,Building C,2,94.61,Celsius,2026-01-11 22:29:17.616615,28,-57,Error
IOT-022,Humidity,Warehouse,5,34.6,Percent,2026-01-04 00:29:17.616620,22,-54,Active
IOT-009,Motion,Building C,2,91.25,Percent,2025-12-23 06:29:17.616624,96,-78,Warning
IOT-047,Motion,Warehouse,9,43.36,Celsius,2025-12-16 05:29:17.616629,74,-75,Active
IOT-085,Pressure,Building C,9,78.81,Celsius,2026-01-08 07:29:17.616633,15,-55,Active
IOT-003,Humidity,Warehouse,1,97.3,Pascal,2025-12-27 22:29:17.616637,81,-85,Error
IOT-052,Humidity,Warehouse,7,92.53,Boolean,2025-12-20 02:29:17.616642,89,-38,Active
IOT-031,Pressure,Building A,1,54.41,Celsius,2026-01-11 06:29:17.616646,32,-41,Active
IOT-013,Temperature,Building C,7,44.32,Boolean,2026-01-08 09:29:17.616651,71,-57,Warning
IOT-002,Motion,Warehouse,8,67.07,Celsius,2025-12-16 05:29:17.616655,15,-79,Active
IOT-078,Pressure,Building A,1,74.99,Boolean,2026-01-05 16:29:17.616660,80,-37,Active
IOT-007,Motion,Building A,3,60.92,Percent,2025-12-25 02:29:17.616664,80,-40,Active
IOT-029,Pressure,Building A,10,87.12,Pascal,2025-12-22 23:29:17.616668,70,-47,Active
IOT-004,Pressure,Building C,5,19.95,Celsius,2025-12-21 03:29:17.616673,18,-53,Active
IOT-004,Humidity,Building A,10,65.97,Boolean,2026-01-10 04:29:17.616677,99,-44,Active
IOT-088,Motion,Building B,7,59.65,Percent,2025-12-19 01:29:17.616682,92,-42,Active
IOT-021,Pressure,Building B,5,18.35,Celsius,2025-12-22 17:29:17.616686,50,-55,Active
IOT-045,Humidity,Warehouse,3,16.08,Celsius,2025-12-30 17:29:17.616691,86,-48,Active
IOT-028,Pressure,Building C,8,66.52,Pascal,2025-12-23 05:29:17.616695,94,-67,Active
IOT-008,Motion,Building B,6,25.03,Boolean,2025-12-26 23:29:17.616700,37,-87,Active
IOT-042,Pressure,Building A,1,80.33,Celsius,2025-12-29 18:29:17.616704,13,-66,Active
IOT-017,Humidity,Building B,7,95.69,Percent,2025-12-27 05:29:17.616708,81,-40,Active
IOT-009,Humidity,Building C,9,30.08,Celsius,2025-12-21 06:29:17.616713,42,-50,Active
IOT-061,Temperature,Building B,1,82.88,Boolean,2025-12-15 04:29:17.616717,24,-80,Active
IOT-084,Motion,Building B,7,65.27,Percent,2025-12-26 22:29:17.616721,66,-45,Active
IOT-069,Temperature,Building B,2,53.07,Boolean,2025-12-31 16:29:17.616726,16,-88,Active
IOT-099,Humidity,Building A,1,70.28,Celsius,2026-01-10 09:29:17.616730,79,-84,Active
IOT-041,Temperature,Building A,1,83.2,Percent,2025-12-16 23:29:17.616735,59,-37,Active
IOT-029,Motion,Building B,3,97.5,Percent,2025-12-15 12:29:17.616739,89,-35,Active
IOT-076,Humidity,Building A,1,71.14,Boolean,2025-12-19 04:29:17.616744,73,-80,Active
IOT-054,Temperature,Building B,10,78.49,Celsius,2025-12-17 14:29:17.616748,75,-90,Active
IOT-032,Temperature,Building B,2,66.64,Percent,2025-12-16 19:29:17.616770,98,-50,Warning
IOT-095,Humidity,Building B,7,63.03,Percent,2025-12-16 05:29:17.616779,60,-36,Active
IOT-095,Pressure,Warehouse,8,20.51,Celsius,2026-01-03 20:29:17.616784,28,-50,Active
IOT-065,Humidity,Warehouse,3,28.18,Boolean,2025-12-16 23:29:17.616789,61,-32,Active
IOT-043,Temperature,Warehouse,7,47.24,Boolean,2025-12-20 10:29:17.616793,78,-42,Active
IOT-069,Motion,Building C,7,70.21,Celsius,2025-12-22 15:29:17.616798,68,-65,Warning
IOT-076,Temperature,Building C,10,21.44,Boolean,2026-01-04 04:29:17.616802,67,-37,Active
IOT-080,Humidity,Warehouse,4,61.27,Celsius,2026-01-09 16:29:17.616807,29,-77,Error
IOT-016,Temperature,Building A,1,16.12,Pascal,2025-12-22 21:29:17.616811,32,-44,Active
IOT-021,Humidity,Building C,4,80.12,Percent,2026-01-13 08:29:17.616816,88,-49,Active
IOT-033,Temperature,Warehouse,1,71.69,Boolean,2026-01-09 21:29:17.616820,18,-75,Warning
IOT-026,Temperature,Warehouse,10,59.26,Percent,2026-01-06 14:29:17.616825,16,-79,Active
IOT-003,Pressure,Warehouse,4,63.55,Pascal,2026-01-13 16:29:17.616829,12,-39,Active
IOT-023,Humidity,Building A,5,94.28,Pascal,2026-01-01 06:29:17.616833,97,-62,Active
IOT-089,Pressure,Building B,9,92.07,Percent,2025-12-16 05:29:17.616838,94,-32,Error
IOT-054,Pressure,Building C,7,82.38,Celsius,2025-12-16 23:29:17.616842,27,-59,Active
IOT-084,Temperature,Building B,9,43.58,Boolean,2025-12-24 14:29:17.616847,67,-81,Active
IOT-047,Humidity,Building A,9,24.12,Boolean,2025-12-18 01:29:17.616852,89,-62,Active
IOT-036,Motion,Building B,8,42.32,Pascal,2025-12-16 16:29:17.616856,90,-53,Active
IOT-035,Temperature,Building C,2,78.92,Pascal,2026-01-03 17:29:17.616860,58,-72,Active
IOT-043,Humidity,Building A,5,66.94,Celsius,2025-12-22 07:29:17.616868,36,-36,Active
IOT-033,Pressure,Building C,4,74.97,Celsius,2025-12-15 20:29:17.616875,83,-82,Active
IOT-005,Temperature,Building C,1,23.95,Percent,2025-12-16 00:29:17.616883,71,-40,Active
IOT-004,Motion,Building C,6,28.47,Boolean,2026-01-13 05:29:17.616890,29,-66,Error
IOT-058,Temperature,Warehouse,5,71.47,Celsius,2025-12-15 14:29:17.616901,56,-72,Active
IOT-052,Pressure,Building C,10,46.6,Boolean,2026-01-02 17:29:17.616909,30,-52,Active
IOT-072,Pressure,Building B,10,46.38,Pascal,2026-01-03 21:29:17.616917,88,-82,Active
IOT-075,Humidity,Building A,7,48.38,Percent,2026-01-06 15:29:17.616924,20,-74,Active
IOT-050,Motion,Warehouse,1,82.65,Percent,2025-12-25 09:29:17.616931,19,-64,Warning
IOT-027,Temperature,Building C,5,74.42,Percent,2025-12-23 08:29:17.616938,23,-41,Warning
IOT-010,Pressure,Building C,3,24.01,Celsius,2026-01-13 12:29:17.616945,66,-83,Active
IOT-062,Humidity,Building B,4,44.27,Celsius,2025-12-21 04:29:17.616953,57,-68,Active
IOT-020,Motion,Building C,4,72.28,Celsius,2025-12-21 22:29:17.616961,82,-36,Active
IOT-032,Motion,Building A,6,97.97,Celsius,2025-12-23 00:29:17.616968,39,-36,Active
IOT-048,Humidity,Building C,4,92.54,Pascal,2025-12-17 07:29:17.616976,24,-78,Active
