transaction_id,account_id,transaction_type,amount,currency,merchant_category,transaction_date,is_international,fraud_score,status
TXN-00005775,ACC-54742,Transfer,23722.29,USD,Retail,2025-12-07 21:29:17.758112,False,0.585,Completed
TXN-00005776,ACC-13073,Payment,9193.02,EUR,Healthcare,2025-12-28 21:29:17.758116,False,0.211,Completed
TXN-00005777,ACC-76559,Transfer,19627.32,EUR,Retail,2025-10-06 21:29:17.758120,False,0.347,Completed
TXN-00005778,ACC-53680,Deposit,10355.35,EUR,Restaurant,2025-09-22 21:29:17.758124,False,0.863,Completed
TXN-00005779,ACC-85473,Deposit,39542.88,EUR,Online,2025-09-06 21:29:17.758128,False,0.21,Completed
TXN-00005780,ACC-69945,Withdrawal,6642.03,USD,Travel,2025-09-23 21:29:17.758132,False,0.943,Completed
TXN-00005781,ACC-65994,Deposit,2135.72,USD,Restaurant,2025-07-23 21:29:17.758136,False,0.412,Completed
TXN-00005782,ACC-19442,Payment,19673.7,EUR,Online,2025-08-26 21:29:17.758140,False,0.582,Completed
TXN-00005783,ACC-99019,Withdrawal,792.07,USD,Healthcare,2025-09-11 21:29:17.758144,False,0.388,Completed
TXN-00005784,ACC-39606,Payment,17894.3,EUR,Restaurant,2025-10-08 21:29:17.758148,False,0.447,Pending
TXN-00005785,ACC-31710,Transfer,39025.17,USD,Travel,2025-07-30 21:29:17.758152,True,0.561,Completed
TXN-00005786,ACC-22377,Transfer,39966.94,EUR,Retail,2025-11-26 21:29:17.758155,False,0.992,Completed
TXN-00005787,ACC-35384,Deposit,18977.71,USD,Restaurant,2025-10-26 21:29:17.758159,False,0.979,Completed
TXN-00005788,ACC-82068,Transfer,31019.19,GBP,Travel,2025-09-14 21:29:17.758163,True,0.909,Completed
TXN-00005789,ACC-22504,Transfer,31037.27,EUR,Entertainment,2025-08-22 21:29:17.758167,False,0.011,Completed
TXN-00005790,ACC-94055,Deposit,21687.48,JPY,Online,2025-10-03 21:29:17.758171,False,0.6,Completed
TXN-00005791,ACC-99160,Payment,27016.06,EUR,Utilities,2025-08-21 21:29:17.758175,False,0.94,Completed
TXN-00005792,ACC-13898,Payment,31192.4,USD,Utilities,2025-08-25 21:29:17.758179,False,0.363,Completed
TXN-00005793,ACC-53608,Withdrawal,22038.61,USD,Travel,2025-07-26 21:29:17.758183,False,0.531,Completed
TXN-00005794,ACC-74932,Deposit,47280.43,USD,Healthcare,2025-11-09 21:29:17.758187,True,0.498,Completed
TXN-00005795,ACC-24425,Withdrawal,43240.05,USD,Healthcare,2025-08-27 21:29:17.758191,False,0.316,Pending
TXN-00005796,ACC-21112,Payment,35108.52,JPY,Retail,2025-10-28 21:29:17.758195,False,0.224,Completed
TXN-00005797,ACC-31179,Deposit,28251.93,EUR,Entertainment,2025-11-13 21:29:17.758199,False,0.196,Completed
TXN-00005798,ACC-52411,Deposit,34574.05,GBP,Travel,2025-08-27 21:29:17.758203,False,0.821,Completed
TXN-00005799,ACC-16464,Deposit,41504.29,EUR,Retail,2025-11-14 21:29:17.758207,False,0.592,Completed
TXN-00005800,ACC-30593,Payment,5829.95,GBP,Travel,2025-10-26 21:29:17.758211,False,0.513,Completed
TXN-00005801,ACC-16093,Transfer,5551.78,EUR,Entertainment,2025-12-25 21:29:17.758215,False,0.138,Completed
TXN-00005802,ACC-34435,Transfer,18915.14,USD,Retail,2025-12-06 21:29:17.758219,False,0.583,Completed
TXN-00005803,ACC-66093,Transfer,47183.21,USD,Travel,2025-12-24 21:29:17.758223,False,0.084,Pending
TXN-00005804,ACC-24747,Transfer,6818.62,USD,Utilities,2025-12-30 21:29:17.758227,False,0.022,Completed
TXN-00005805,ACC-71414,Transfer,25642.79,EUR,Utilities,2025-09-28 21:29:17.758231,True,0.692,Completed
TXN-00005806,ACC-81514,Deposit,11289.26,GBP,Online,2025-10-23 21:29:17.758235,False,0.909,Completed
TXN-00005807,ACC-41219,Deposit,7686.61,GBP,Travel,2025-09-14 21:29:17.758239,True,0.314,Completed
TXN-00005808,ACC-36998,Withdrawal,43818.19,GBP,Online,2025-10-13 21:29:17.758243,False,0.606,Completed
TXN-00005809,ACC-77451,Withdrawal,34676.69,USD,Restaurant,2025-12-28 21:29:17.758247,False,0.263,Completed
TXN-00005810,ACC-33656,Transfer,32234.19,GBP,Travel,2025-08-02 21:29:17.758250,True,0.248,Completed
TXN-00005811,ACC-19608,Transfer,28584.86,USD,Entertainment,2025-09-03 21:29:17.758254,False,0.293,Completed
TXN-00005812,ACC-75193,Deposit,35969.93,GBP,Travel,2025-11-24 21:29:17.758258,False,0.792,Completed
TXN-00005813,ACC-59313,Withdrawal,38117.14,GBP,Restaurant,2025-08-30 21:29:17.758262,True,0.396,Completed
TXN-00005814,ACC-78547,Payment,18521.64,EUR,Online,2026-01-03 21:29:17.758266,False,0.84,Pending
TXN-00005815,ACC-14369,Withdrawal,19659.63,JPY,Retail,2025-08-04 21:29:17.758270,False,0.858,Completed
TXN-00005816,ACC-50999,Transfer,9844.56,EUR,Online,2025-11-28 21:29:17.758274,True,0.451,Completed
TXN-00005817,ACC-42057,Payment,43139.53,USD,Retail,2025-08-23 21:29:17.758278,False,0.516,Completed
TXN-00005818,ACC-10655,Withdrawal,6743.45,EUR,Entertainment,2026-01-08 21:29:17.758282,False,0.459,Completed
TXN-00005819,ACC-41045,Withdrawal,27448.81,USD,Entertainment,2025-08-18 21:29:17.758286,True,0.176,Pending
TXN-00005820,ACC-48068,Withdrawal,1500.9,GBP,Online,2025-10-19 21:29:17.758291,True,0.687,Completed
TXN-00005821,ACC-46829,Payment,25439.55,GBP,Utilities,2025-09-30 21:29:17.758295,False,0.876,Completed
TXN-00005822,ACC-32602,Deposit,42942.93,EUR,Retail,2026-01-12 21:29:17.758299,True,0.697,Completed
TXN-00005823,ACC-81042,Withdrawal,46355.96,USD,Healthcare,2025-10-21 21:29:17.758303,False,0.945,Completed
TXN-00005824,ACC-37820,Transfer,42174.98,JPY,Entertainment,2025-11-25 21:29:17.758306,False,0.581,Completed
TXN-00005825,ACC-65670,Deposit,38188.19,GBP,Online,2025-08-13 21:29:17.758310,False,0.625,Completed
TXN-00005826,ACC-40827,Deposit,7934.32,USD,Online,2025-07-26 21:29:17.758314,True,0.969,Completed
TXN-00005827,ACC-83261,Payment,29869.9,EUR,Utilities,2025-10-04 21:29:17.758318,False,0.622,Completed
TXN-00005828,ACC-80204,Transfer,6113.03,EUR,Healthcare,2025-08-06 21:29:17.758323,False,0.978,Completed
TXN-00005829,ACC-90263,Withdrawal,4046.43,USD,Retail,2026-01-01 21:29:17.758327,False,0.654,Pending
TXN-00005830,ACC-99054,Withdrawal,560.67,USD,Utilities,2026-01-10 21:29:17.758331,False,0.479,Completed
TXN-00005831,ACC-94217,Withdrawal,11247.18,GBP,Utilities,2025-12-04 21:29:17.758335,False,0.501,Completed
TXN-00005832,ACC-49744,Transfer,37127.94,USD,Retail,2025-10-06 21:29:17.758339,False,0.44,Completed
TXN-00005833,ACC-27279,Transfer,24016.15,JPY,Travel,2025-11-25 21:29:17.758342,False,0.111,Pending
TXN-00005834,ACC-63886,Withdrawal,8292.35,USD,Healthcare,2025-09-07 21:29:17.758346,False,0.029,Completed
TXN-00005835,ACC-45900,Withdrawal,12417.19,GBP,Healthcare,2025-07-18 21:29:17.758350,False,0.858,Completed
TXN-00005836,ACC-51476,Transfer,13337.68,EUR,Entertainment,2025-10-26 21:29:17.758354,True,0.619,Completed
TXN-00005837,ACC-61439,Deposit,41129.01,USD,Travel,2025-12-06 21:29:17.758358,False,0.868,Completed
TXN-00005838,ACC-32703,Deposit,13975.35,GBP,Travel,2025-08-07 21:29:17.758362,False,0.187,Completed
TXN-00005839,ACC-76826,Deposit,10602.54,GBP,Entertainment,2025-08-08 21:29:17.758366,False,0.703,Completed
TXN-00005840,ACC-69627,Transfer,21215.09,EUR,Restaurant,2025-11-17 21:29:17.758370,False,0.909,Completed
TXN-00005841,ACC-12521,Deposit,44210.89,JPY,Healthcare,2025-09-19 21:29:17.758374,False,0.171,Completed
TXN-00005842,ACC-85039,Transfer,37340.88,USD,Travel,2025-09-17 21:29:17.758378,False,0.293,Completed
TXN-00005843,ACC-79044,Transfer,33459.12,USD,Online,2025-07-30 21:29:17.758382,True,0.45,Completed
TXN-00005844,ACC-22009,Payment,45965.48,JPY,Restaurant,2025-10-08 21:29:17.758386,False,0.234,Completed
TXN-00005845,ACC-24904,Deposit,39859.32,EUR,Travel,2025-09-21 21:29:17.758390,False,0.819,Completed
TXN-00005846,ACC-42183,Transfer,16830.27,USD,Travel,2025-09-09 21:29:17.758394,True,0.62,Pending
TXN-00005847,ACC-99551,Payment,2763.03,USD,Travel,2025-09-19 21:29:17.758398,False,0.13,Completed
TXN-00005848,ACC-80507,Withdrawal,4828.68,JPY,Restaurant,2025-12-25 21:29:17.758402,False,0.024,Completed
TXN-00005849,ACC-80359,Withdrawal,19061.36,EUR,Healthcare,2025-11-23 21:29:17.758406,False,0.837,Completed
TXN-00005850,ACC-91756,Deposit,17785.62,USD,Online,2025-12-20 21:29:17.758410,False,0.057,Completed
TXN-00005851,ACC-33911,Payment,42133.43,USD,Online,2025-08-07 21:29:17.758414,False,0.203,Completed
TXN-00005852,ACC-25167,Deposit,49090.43,USD,Travel,2025-11-02 21:29:17.758418,False,0.659,Completed
TXN-00005853,ACC-89378,Deposit,47882.9,GBP,Entertainment,2025-12-01 21:29:17.758421,False,0.776,Completed
TXN-00005854,ACC-28371,Withdrawal,32873.89,USD,Restaurant,2025-08-07 21:29:17.758425,False,0.91,Completed
TXN-00005855,ACC-30702,Withdrawal,20225.78,JPY,Utilities,2025-09-24 21:29:17.758429,True,0.091,Completed
TXN-00005856,ACC-44368,Withdrawal,18531.4,JPY,Utilities,2025-10-21 21:29:17.758433,False,0.985,Completed
TXN-00005857,ACC-64066,Payment,1220.47,EUR,Healthcare,2025-09-06 21:29:17.758437,False,0.307,Completed
TXN-00005858,ACC-85856,Transfer,43465.17,EUR,Retail,2025-09-06 21:29:17.758441,False,0.124,Pending
TXN-00005859,ACC-34129,Withdrawal,45110.94,USD,Utilities,2025-08-19 21:29:17.758445,False,0.533,Pending
TXN-00005860,ACC-34031,Payment,10219.5,USD,Healthcare,2025-11-12 21:29:17.758449,True,0.986,Completed
TXN-00005861,ACC-46966,Withdrawal,17602.28,USD,Retail,2025-11-18 21:29:17.758453,False,0.467,Completed
TXN-00005862,ACC-33751,Withdrawal,30958.08,JPY,Healthcare,2025-08-22 21:29:17.758457,False,0.838,Completed
TXN-00005863,ACC-95240,Withdrawal,14729.98,USD,Retail,2025-11-12 21:29:17.758461,True,0.26,Completed
TXN-00005864,ACC-47297,Payment,17690.42,JPY,Entertainment,2025-08-02 21:29:17.758465,True,0.192,Completed
TXN-00005865,ACC-79481,Payment,23045.64,GBP,Entertainment,2026-01-02 21:29:17.758469,False,0.034,Pending
TXN-00005866,ACC-37960,Payment,18175.72,USD,Travel,2025-10-15 21:29:17.758473,True,0.292,Completed
TXN-00005867,ACC-15230,Payment,5439.85,USD,Utilities,2025-11-22 21:29:17.758477,False,0.335,Completed
TXN-00005868,ACC-34505,Withdrawal,36391.99,USD,Healthcare,2025-09-24 21:29:17.758481,False,0.264,Completed
TXN-00005869,ACC-77240,Withdrawal,7990.59,USD,Online,2025-08-07 21:29:17.758485,False,0.204,Completed
TXN-00005870,ACC-54060,Deposit,42854.74,EUR,Retail,2025-12-24 21:29:17.758489,False,0.795,Completed
TXN-00005871,ACC-54226,Deposit,16232.87,USD,Utilities,2025-08-02 21:29:17.758493,True,0.588,Completed
TXN-00005872,ACC-90705,Deposit,12791.93,JPY,Travel,2025-07-27 21:29:17.758497,False,0.286,Completed
TXN-00005873,ACC-54383,Deposit,35524.41,USD,Utilities,2025-08-28 21:29:17.758500,False,0.789,Completed
TXN-00005874,ACC-67998,Transfer,38625.94,USD,Online,2025-11-23 21:29:17.758504,False,0.247,Completed
TXN-00005875,ACC-31480,Deposit,15590.35,USD,Healthcare,2025-12-11 21:29:17.758508,False,0.22,Completed
TXN-00005876,ACC-91428,Payment,45093.21,USD,Healthcare,2025-11-19 21:29:17.758512,True,0.79,Failed
TXN-00005877,ACC-32140,Transfer,33211.54,EUR,Travel,2025-09-25 21:29:17.758516,False,0.979,Completed
TXN-00005878,ACC-46532,Withdrawal,6430.05,USD,Entertainment,2025-08-19 21:29:17.758520,False,0.955,Completed
TXN-00005879,ACC-37468,Transfer,7238.61,USD,Utilities,2025-09-04 21:29:17.758524,False,0.759,Completed
TXN-00005880,ACC-32549,Withdrawal,11265.63,EUR,Travel,2025-09-12 21:29:17.758528,True,0.98,Completed
TXN-00005881,ACC-25646,Payment,39123.54,USD,Restaurant,2025-10-15 21:29:17.758532,False,0.805,Completed
TXN-00005882,ACC-61020,Deposit,46778.16,USD,Travel,2025-12-26 21:29:17.758536,False,0.177,Completed
TXN-00005883,ACC-93605,Withdrawal,38680.72,USD,Online,2025-12-19 21:29:17.758540,True,0.978,Completed
TXN-00005884,ACC-53835,Payment,1242.35,USD,Utilities,2025-11-13 21:29:17.758544,False,0.831,Completed
TXN-00005885,ACC-71342,Withdrawal,7425.01,USD,Healthcare,2025-09-03 21:29:17.758548,True,0.309,Completed
TXN-00005886,ACC-99617,Deposit,26521.74,EUR,Healthcare,2025-12-04 21:29:17.758552,True,0.653,Completed
TXN-00005887,ACC-19247,Payment,28847.86,JPY,Restaurant,2025-09-21 21:29:17.758559,False,0.008,Completed
TXN-00005888,ACC-46843,Transfer,41925.1,USD,Travel,2025-10-13 21:29:17.758563,True,0.659,Failed
TXN-00005889,ACC-18100,Payment,18072.42,EUR,Utilities,2025-12-07 21:29:17.758567,False,0.661,Completed
TXN-00005890,ACC-68258,Transfer,43067.86,USD,Entertainment,2025-08-15 21:29:17.758572,False,0.741,Pending
TXN-00005891,ACC-75145,Transfer,7978.83,USD,Utilities,2025-12-12 21:29:17.758576,False,0.866,Completed
TXN-00005892,ACC-88213,Transfer,9717.53,JPY,Entertainment,2025-10-24 21:29:17.758580,False,0.499,Completed
TXN-00005893,ACC-62377,Payment,14319.65,JPY,Online,2025-09-27 21:29:17.758584,False,0.886,Completed
TXN-00005894,ACC-94475,Deposit,12250.73,EUR,Online,2025-07-19 21:29:17.758588,True,0.952,Pending
TXN-00005895,ACC-97558,Transfer,39160.94,USD,Healthcare,2025-09-22 21:29:17.758592,False,0.296,Completed
TXN-00005896,ACC-56832,Transfer,17032.29,EUR,Utilities,2025-07-25 21:29:17.758596,True,0.787,Completed
TXN-00005897,ACC-72211,Withdrawal,5619.81,GBP,Travel,2025-08-17 21:29:17.758599,False,0.214,Completed
TXN-00005898,ACC-55950,Transfer,25889.5,EUR,Restaurant,2025-12-16 21:29:17.758603,False,0.4,Completed
TXN-00005899,ACC-81741,Withdrawal,6336.67,EUR,Travel,2025-11-21 21:29:17.758607,False,0.113,Completed
TXN-00005900,ACC-60524,Transfer,41178.83,GBP,Online,2025-08-09 21:29:17.758611,False,0.603,Completed
TXN-00005901,ACC-91129,Withdrawal,16624.87,USD,Entertainment,2025-12-09 21:29:17.758615,False,0.632,Completed
TXN-00005902,ACC-21968,Transfer,24720.17,EUR,Entertainment,2025-07-19 21:29:17.758619,True,0.204,Completed
TXN-00005903,ACC-91940,Payment,44192.08,USD,Utilities,2025-11-19 21:29:17.758623,False,0.573,Completed
TXN-00005904,ACC-42782,Transfer,20077.9,USD,Healthcare,2025-11-29 21:29:17.758627,False,0.869,Completed
TXN-00005905,ACC-18841,Payment,4823.96,EUR,Healthcare,2025-08-27 21:29:17.758631,False,0.359,Completed
TXN-00005906,ACC-49661,Transfer,43268.64,EUR,Travel,2025-08-19 21:29:17.758635,True,0.363,Completed
TXN-00005907,ACC-96544,Withdrawal,6876.16,USD,Utilities,2025-12-19 21:29:17.758639,True,0.937,Completed
TXN-00005908,ACC-78952,Transfer,37592.03,JPY,Travel,2025-07-20 21:29:17.758643,False,0.492,Failed
TXN-00005909,ACC-16685,Transfer,22066.48,USD,Restaurant,2025-12-20 21:29:17.758647,False,0.838,Completed
TXN-00005910,ACC-78818,Payment,38519.39,USD,Entertainment,2025-12-23 21:29:17.758651,False,0.906,Completed
TXN-00005911,ACC-76816,Deposit,5179.29,USD,Retail,2025-08-03 21:29:17.758655,False,0.498,Completed
TXN-00005912,ACC-43264,Deposit,37152.2,USD,Online,2025-08-31 21:29:17.758658,False,0.885,Completed
TXN-00005913,ACC-48583,Deposit,30407.97,EUR,Restaurant,2025-11-01 21:29:17.758662,False,0.804,Pending
TXN-00005914,ACC-24981,Withdrawal,11258.73,USD,Retail,2025-12-21 21:29:17.758666,False,0.299,Completed
TXN-00005915,ACC-99790,Payment,21701.09,GBP,Travel,2025-12-17 21:29:17.758670,False,0.189,Completed
TXN-00005916,ACC-46662,Withdrawal,42951.97,EUR,Healthcare,2025-12-14 21:29:17.758674,True,0.595,Completed
TXN-00005917,ACC-78575,Deposit,26952.24,USD,Restaurant,2025-08-02 21:29:17.758678,False,0.499,Completed
TXN-00005918,ACC-51906,Transfer,6681.65,GBP,Retail,2025-07-28 21:29:17.758682,False,0.802,Completed
TXN-00005919,ACC-44915,Deposit,37790.7,EUR,Restaurant,2025-12-17 21:29:17.758686,False,0.907,Completed
TXN-00005920,ACC-78897,Withdrawal,6196.71,EUR,Online,2025-08-02 21:29:17.758690,False,0.682,Completed
TXN-00005921,ACC-71502,Deposit,17608.09,JPY,Online,2025-11-10 21:29:17.758694,False,0.987,Completed
TXN-00005922,ACC-52116,Payment,5252.54,USD,Healthcare,2025-10-06 21:29:17.758698,False,0.252,Completed
TXN-00005923,ACC-83897,Deposit,19824.01,JPY,Travel,2025-12-09 21:29:17.758702,False,0.267,Completed
TXN-00005924,ACC-40406,Deposit,42824.57,EUR,Healthcare,2025-09-19 21:29:17.758705,False,0.047,Completed
TXN-00005925,ACC-81679,Deposit,38910.48,USD,Entertainment,2025-08-27 21:29:17.758709,False,0.169,Pending
TXN-00005926,ACC-17373,Payment,45495.16,JPY,Retail,2025-12-18 21:29:17.758713,False,0.704,Completed
TXN-00005927,ACC-18159,Transfer,27001.85,USD,Entertainment,2025-08-28 21:29:17.758717,False,0.506,Completed
TXN-00005928,ACC-44010,Withdrawal,32773.42,USD,Healthcare,2025-10-07 21:29:17.758721,False,0.372,Completed
TXN-00005929,ACC-31707,Payment,31620.46,USD,Restaurant,2025-11-22 21:29:17.758725,False,0.767,Completed
TXN-00005930,ACC-53613,Transfer,2500.48,EUR,Online,2025-08-21 21:29:17.758729,False,0.708,Completed
TXN-00005931,ACC-27495,Transfer,30312.76,JPY,Utilities,2025-11-09 21:29:17.758733,True,0.099,Completed
TXN-00005932,ACC-14998,Withdrawal,23556.59,USD,Restaurant,2025-11-26 21:29:17.758737,False,0.709,Completed
TXN-00005933,ACC-85971,Payment,18026.59,JPY,Retail,2025-11-12 21:29:17.758741,False,0.446,Pending
TXN-00005934,ACC-50391,Deposit,7966.58,USD,Travel,2025-07-25 21:29:17.758745,False,0.187,Completed
TXN-00005935,ACC-38056,Payment,6268.68,USD,Restaurant,2025-09-19 21:29:17.758749,True,0.642,Completed
TXN-00005936,ACC-39858,Transfer,25365.26,USD,Travel,2025-11-03 21:29:17.758778,False,0.136,Completed
TXN-00005937,ACC-76593,Transfer,8368.56,EUR,Restaurant,2025-08-02 21:29:17.758786,False,0.992,Completed
TXN-00005938,ACC-48463,Deposit,37464.5,EUR,Travel,2026-01-01 21:29:17.758790,False,0.881,Completed
TXN-00005939,ACC-53705,Deposit,38635.88,USD,Online,2025-10-09 21:29:17.758794,False,0.236,Completed
TXN-00005940,ACC-86419,Payment,14419.93,USD,Online,2025-11-29 21:29:17.758798,False,0.592,Completed
TXN-00005941,ACC-39303,Transfer,30873.42,EUR,Healthcare,2025-10-17 21:29:17.758802,False,0.952,Completed
TXN-00005942,ACC-12089,Withdrawal,3130.99,USD,Retail,2025-10-10 21:29:17.758806,False,0.887,Completed
TXN-00005943,ACC-38378,Transfer,45367.44,USD,Utilities,2025-08-08 21:29:17.758811,False,0.372,Pending
TXN-00005944,ACC-23301,Payment,31323.58,USD,Healthcare,2025-08-31 21:29:17.758815,False,0.621,Pending
TXN-00005945,ACC-32420,Deposit,17763.51,JPY,Healthcare,2025-10-18 21:29:17.758819,True,0.722,Completed
TXN-00005946,ACC-78516,Transfer,27596.54,EUR,Restaurant,2025-08-19 21:29:17.758823,True,0.128,Completed
TXN-00005947,ACC-56335,Transfer,17489.01,JPY,Travel,2025-09-20 21:29:17.758827,False,0.511,Completed
TXN-00005948,ACC-64124,Payment,4058.24,USD,Restaurant,2025-10-15 21:29:17.758831,False,0.742,Completed
TXN-00005949,ACC-69252,Transfer,13118.18,EUR,Healthcare,2025-11-25 21:29:17.758835,True,0.033,Completed
TXN-00005950,ACC-44908,Deposit,528.17,USD,Entertainment,2025-10-27 21:29:17.758839,False,0.211,Completed
TXN-00005951,ACC-87036,Transfer,38628.58,USD,Retail,2025-12-21 21:29:17.758843,True,0.474,Completed
TXN-00005952,ACC-39804,Withdrawal,48331.22,USD,Utilities,2025-08-09 21:29:17.758847,False,0.669,Completed
TXN-00005953,ACC-55268,Payment,15317.63,USD,Healthcare,2025-08-29 21:29:17.758851,False,0.992,Failed
TXN-00005954,ACC-56892,Deposit,35858.88,USD,Utilities,2025-10-27 21:29:17.758855,False,0.888,Pending
TXN-00005955,ACC-37812,Payment,26183.25,GBP,Entertainment,2025-09-19 21:29:17.758859,False,0.718,Completed
TXN-00005956,ACC-52067,Withdrawal,1072.19,USD,Entertainment,2025-12-07 21:29:17.758863,False,0.303,Completed
TXN-00005957,ACC-24789,Transfer,48725.37,EUR,Restaurant,2025-11-30 21:29:17.758867,False,0.964,Completed
TXN-00005958,ACC-61449,Transfer,48124.46,JPY,Utilities,2025-12-06 21:29:17.758871,True,0.744,Completed
TXN-00005959,ACC-79402,Payment,44487.04,USD,Healthcare,2026-01-05 21:29:17.758875,False,0.677,Completed
TXN-00005960,ACC-11506,Payment,15754.59,USD,Entertainment,2025-09-24 21:29:17.758879,False,0.863,Completed
TXN-00005961,ACC-17708,Deposit,6704.64,GBP,Utilities,2025-11-21 21:29:17.758883,True,0.552,Completed
TXN-00005962,ACC-31724,Deposit,15745.42,EUR,Healthcare,2025-08-24 21:29:17.758887,False,0.482,Completed
TXN-00005963,ACC-59517,Transfer,36850.19,GBP,Healthcare,2025-12-16 21:29:17.758891,True,0.027,Failed
TXN-00005964,ACC-49740,Payment,23901.04,USD,Healthcare,2026-01-03 21:29:17.758895,False,0.556,Completed
TXN-00005965,ACC-30257,Deposit,45848.3,EUR,Online,2025-12-19 21:29:17.758899,True,0.755,Completed
TXN-00005966,ACC-23329,Payment,983.79,EUR,Utilities,2025-09-29 21:29:17.758903,False,0.065,Completed
TXN-00005967,ACC-33963,Payment,48077.24,USD,Healthcare,2025-08-31 21:29:17.758907,False,0.911,Pending
TXN-00005968,ACC-92205,Payment,47901.86,USD,Utilities,2025-10-25 21:29:17.758911,True,0.736,Completed
TXN-00005969,ACC-58277,Deposit,39219.2,JPY,Healthcare,2025-08-26 21:29:17.758915,False,0.642,Completed
TXN-00005970,ACC-24312,Withdrawal,25369.02,USD,Utilities,2025-07-24 21:29:17.758919,False,0.881,Completed
TXN-00005971,ACC-31634,Transfer,17918.69,EUR,Entertainment,2025-10-03 21:29:17.758923,False,0.23,Completed
TXN-00005972,ACC-70067,Transfer,47779.16,EUR,Travel,2025-08-16 21:29:17.758927,True,0.563,Completed
TXN-00005973,ACC-21236,Transfer,34457.57,GBP,Utilities,2025-11-12 21:29:17.758931,False,0.549,Completed
TXN-00005974,ACC-36618,Deposit,38222.27,USD,Entertainment,2026-01-12 21:29:17.758935,True,0.118,Completed
TXN-00005975,ACC-63056,Payment,40413.93,USD,Healthcare,2025-07-18 21:29:17.758939,False,0.417,Completed
TXN-00005976,ACC-95469,Payment,43026.06,GBP,Travel,2025-10-20 21:29:17.758943,False,0.855,Completed
TXN-00005977,ACC-90575,Payment,25077.71,GBP,Entertainment,2026-01-12 21:29:17.758947,False,0.861,Pending
TXN-00005978,ACC-42045,Deposit,47824.85,EUR,Healthcare,2025-07-24 21:29:17.758951,False,0.845,Pending
TXN-00005979,ACC-79471,Deposit,14762.3,USD,Entertainment,2025-08-31 21:29:17.758955,False,0.087,Completed
TXN-00005980,ACC-93886,Transfer,39537.89,USD,Restaurant,2025-12-01 21:29:17.758959,False,0.294,Completed
TXN-00005981,ACC-38079,Payment,6361.41,GBP,Retail,2025-10-05 21:29:17.758963,False,0.691,Completed
TXN-00005982,ACC-12212,Transfer,18424.66,EUR,Healthcare,2025-11-25 21:29:17.758968,False,0.022,Completed
TXN-00005983,ACC-47850,Transfer,22213.25,EUR,Utilities,2025-09-28 21:29:17.758972,False,0.271,Completed
TXN-00005984,ACC-57010,Deposit,27707.82,JPY,Retail,2026-01-12 21:29:17.758976,False,0.318,Failed
TXN-00005985,ACC-52307,Deposit,3780.69,USD,Entertainment,2025-10-09 21:29:17.758980,False,0.873,Pending
TXN-00005986,ACC-99757,Payment,19781.75,USD,Travel,2026-01-02 21:29:17.758984,True,0.991,Completed
TXN-00005987,ACC-36385,Payment,15598.8,GBP,Healthcare,2025-10-21 21:29:17.758988,False,0.415,Completed
TXN-00005988,ACC-51093,Transfer,23101.57,EUR,Retail,2025-12-08 21:29:17.758992,False,0.633,Completed
TXN-00005989,ACC-85949,Payment,36495.89,USD,Utilities,2025-08-14 21:29:17.758996,False,0.558,Pending
TXN-00005990,ACC-19000,Payment,7573.23,EUR,Entertainment,2025-11-30 21:29:17.759000,True,0.972,Completed
TXN-00005991,ACC-57023,Deposit,34129.17,JPY,Retail,2025-09-07 21:29:17.759004,False,0.905,Completed
TXN-00005992,ACC-81054,Payment,17855.79,JPY,Online,2025-10-19 21:29:17.759008,False,0.481,Completed
TXN-00005993,ACC-25878,Payment,15327.29,USD,Retail,2025-09-19 21:29:17.759012,False,0.628,Completed
TXN-00005994,ACC-50806,Withdrawal,20118.92,EUR,Travel,2025-08-04 21:29:17.759016,False,0.021,Completed
TXN-00005995,ACC-37673,Payment,42800.75,JPY,Entertainment,2025-11-24 21:29:17.759020,False,0.43,Completed
TXN-00005996,ACC-65872,Payment,3375.85,USD,Online,2025-07-19 21:29:17.759024,False,0.48,Completed
TXN-00005997,ACC-53245,Transfer,28727.29,USD,Healthcare,2025-12-14 21:29:17.759028,True,0.014,Pending
TXN-00005998,ACC-84905,Withdrawal,36744.66,USD,Retail,2025-12-04 21:29:17.759032,False,0.143,Completed
TXN-00005999,ACC-30529,Payment,31212.97,USD,Utilities,2025-11-17 21:29:17.759036,True,0.543,Completed
TXN-00006000,ACC-31110,Withdrawal,26773.61,GBP,Entertainment,2025-12-31 21:29:17.759040,False,0.767,Completed
TXN-00006001,ACC-48429,Transfer,31112.11,EUR,Restaurant,2025-08-30 21:29:17.759044,False,0.906,Completed
TXN-00006002,ACC-89958,Withdrawal,17712.73,USD,Entertainment,2025-09-14 21:29:17.759048,False,0.086,Completed
TXN-00006003,ACC-64433,Withdrawal,21242.89,EUR,Restaurant,2025-08-17 21:29:17.759052,False,0.419,Completed
TXN-00006004,ACC-97791,Payment,19406.21,USD,Online,2026-01-03 21:29:17.759056,False,0.711,Completed
TXN-00006005,ACC-49097,Transfer,29004.28,EUR,Healthcare,2025-10-15 21:29:17.759060,False,0.745,Completed
TXN-00006006,ACC-29942,Payment,44236.05,USD,Online,2025-11-03 21:29:17.759064,False,0.079,Completed
TXN-00006007,ACC-68732,Deposit,23641.59,JPY,Entertainment,2025-12-12 21:29:17.759068,False,0.351,Completed
TXN-00006008,ACC-13724,Withdrawal,20263.08,EUR,Retail,2025-09-30 21:29:17.759072,False,0.109,Completed
